TCFG,unit_per_change,trend,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27
tcfg,0.012828444974093,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1
tcfg,-0.0028871655545693,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1
tcfg,0.0029406332525171,U,,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1
tcfg,-0.0033119536005189,U,,0,0.75,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1
tcfg,-0.0033605529142297,U,,0,0,0.25,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1
tcfg,0.015153452016594,U,,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1
tcfg,0.004885681058768,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0066527798616936,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1
tcfg,-0.012046280540789,U,,0,0.25,0.25,0,0.75,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1
tcfg,0.018117582860349,U,,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-9.8848547636783e-06,U,,1,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0045698086655968,U,,0,1,0.25,0.75,0.75,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1
tcfg,0.0063764942531517,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0019592259398186,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.019436011684412,D,,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,-0.0040535270326724,D,,0,0,0,0,0,0,0,0.25,0.25,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,0.014149441101515,D,,1,0,0,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,-0.012163952961411,D,,1,0,0,0,0,0,0.25,0.25,0.25,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,-0.013329416728812,D,,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.0067904520569896,D,,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.011664475850591,D,,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,-0.038222389881847,D,,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.014982077857711,D,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75
tcfg,0.01415899577502,D,,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0061526853164686,D,,1,0,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0030049780141027,D,,0,0.75,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.036351411120321,D,,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75
tcfg,-0.014436384626034,D,,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75
tcfg,-0.021979995039254,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25
tcfg,-0.045982833511853,D,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,0.096592851626583,D,,1,1,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75
tcfg,-0.0072817139835908,D,,1,1,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75
tcfg,0.011012175495396,D,,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75
tcfg,-0.0006240383106502,D,,1,1,1,0.75,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75
tcfg,-0.045873802829642,D,,0,0,0.75,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25
tcfg,-0.0047214488127057,D,,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25
tcfg,0.020818111210485,D,,1,0,0,0.75,0.75,0.75,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.029206745329122,D,,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,-0.022539106396116,D,,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,-0.00051857818443253,D,,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,5.5364731968503e-05,D,,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,-0.029041657793902,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.023204238626789,U,,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.034242888697856,U,,1,1,1,0.75,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,-0.0029075456707225,U,,1,1,1,0.25,0.25,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,-0.0021336762029988,U,,0,1,1,0.75,0.25,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,-0.0012772357207412,U,,0,0.75,1,1,0.25,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0004510539196415,U,,0,0,0.75,1,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.015947476224475,U,,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,-0.028597204226598,U,,0,0,0,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.012122356024814,U,,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.009772290721968,U,,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.019645810179359,U,,1,0,0,0,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.020271115448544,U,,1,1,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.011056044458061,U,,1,1,0.75,0.75,0.75,1,1,1,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
tcfg,0.01983395357172,U,,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0097820130551515,U,,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0039382445932464,U,,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0019451257592687,U,,1,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0011213123018066,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.013272892381406,D,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0082517658040157,D,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.017145625164385,D,,0,0,0,0.75,0.75,1,1,1,1,1,0.75,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.023732815751161,D,,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.01002152410099,D,,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.016114864299903,D,,1,0,0,0,0,0.25,0.75,0.75,0.75,1,0.75,0.25,0.25,0.25,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0
tcfg,-0.040112391607742,D,,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0028837552771309,D,,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0299138207148,D,,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0025360685195768,D,,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0047516121109857,U,,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.027277190743118,U,,1,0.75,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.017549960308631,U,,1,1,1,0.25,0.25,0,0,0,0,0.25,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.015734463613076,U,,1,1,1,0.75,0.75,0.25,0.25,0.25,0,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.0045870077015474,U,,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0
tcfg,0.003707977559069,U,,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.019648761297066,U,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0013140036689776,U,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.014082079252196,U,,0,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.022798508704988,U,,0,0,0,0.75,0.75,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0039512006158878,U,,0,0,0,0.25,0.75,0.75,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0
tcfg,-0.0052519576719207,U,,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0
tcfg,0.0074682100595256,U,,1,0,0,0,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0
tcfg,0.030524496376823,U,,1,1,0.75,0.25,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0017997097341864,U,,1,1,1,0.75,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0080758189113777,U,,1,1,1,1,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0083109116064502,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0010801344931958,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0050268078504919,U,,0,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0024014883201752,U,,0,0.25,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.029889089960345,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0012046862538584,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0035249968551785,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.00092268768394298,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.012788911493454,U,,0,0,0.75,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.016501410689154,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.012386935235555,D,,1,0,0,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.027419338778767,D,,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0019899101015612,D,,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0028058435239315,D,,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.003686000017826,D,,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.01821486080024,D,,1,1,0.25,0,0,0.25,0.25,0.25,0.25,0.75,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.0041494436412262,D,,1,1,0.25,0.25,0,0,0.25,0.25,0.25,0.75,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.020704901521667,D,,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.012954816445407,D,,0,0,0,0,0,0,0,0,0,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0
tcfg,0.0076882982146011,D,,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0
tcfg,-0.017482649124783,D,,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0
tcfg,-0.011721247610596,U,,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0
tcfg,0.0071996291290561,U,,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0
tcfg,0.0093265127868051,U,,1,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0
tcfg,-0.0058247415048183,U,,1,0.75,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0
tcfg,0.0010840315884267,U,,0,1,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0
tcfg,0.038114595124178,U,,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0020944202325961,U,,1,1,1,1,1,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.011226987650439,U,,1,1,1,1,1,1,1,1,0.75,0.25,0.75,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0034121314653871,U,,1,1,1,1,1,1,1,1,1,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.011105269917227,U,,0,1,1,1,1,1,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0091662028094753,U,,0,1,1,1,1,1,1,1,1,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.012221206152661,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.00098603390423041,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.011092815338822,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,0.0019245318579308,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,-0.0049703289230321,U,,0,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,-0.0051495469616368,U,,0,0.25,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,-0.0038219706160435,U,,0,0,0,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,0.017729617155579,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,-0.00095303549633435,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,-0.013040337775593,D,,0,0.75,0,0.25,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25
tcfg,-0.006543404152387,D,,0,0,0,0,0,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25
tcfg,0.019368748245583,D,,1,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0043146475556495,D,,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.001011591140318,D,,0,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0067059099612797,D,,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0058708803338151,D,,0,0,0.25,0.25,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25
tcfg,-0.0062150001945047,D,,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.011451516076874,U,,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.022499766199477,U,,1,0.75,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0088372452326096,U,,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0014768106355688,U,,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.0019334563213791,U,,0,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0014110561004129,U,,0,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.005208951875178,U,,0,0,0.75,1,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
