TCFG,unit_per_change,trend,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27
tcfg,-0.014625142327716,D,,0,0,0,0,0,0,0,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0066210548670794,U,,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0021106015048576,U,,0,0,0,0,0,0,0,0,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0073717156419543,U,,1,0.25,0,0.25,0.25,0.25,0,0,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0011004126547455,U,,1,1,0.25,0.25,0.25,0.25,0.25,0,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.012558550812448,U,,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0064189341704141,U,,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0025944803320186,U,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0040972429250451,U,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0095570732885906,U,,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0059564700888864,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0067671419508326,D,,0,1,1,1,1,1,1,1,1,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.013519935414104,D,,0,0,0.25,0.75,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0008633777357656,D,,0,0,0,0.75,0.75,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0038883583682721,D,,1,0,0,0.25,0.75,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00026897627281972,D,,1,0.25,0,0.25,0.25,0.75,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0070490609291986,U,,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00070445291577621,U,,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0060110338699582,U,,1,0,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0032298003758735,U,,1,0.25,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0068046110781584,U,,1,1,1,1,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0045056599148328,U,,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0095584052268712,U,,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0,U,,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.010155544929511,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.01277615529059,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0005687612593678,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.011781081187788,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.004238765692115,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.015693904108626,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.031104814811899,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.01527911410382,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.018184425955545,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.010706264649777,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0033520087323428,D,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0083602299477964,D,,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0045545556695316,D,,0,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.003906744228317,D,,1,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0016815605673071,D,,1,0.75,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.010924468006448,D,,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0012651314042387,D,,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.016182354070884,D,,0,0,0,0,0,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.023215608792294,U,,0,0,0,0,0,0,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0049557769911504,U,,0,0,0,0,0,0,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0012076812463259,U,,1,0,0,0,0,0,0,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.014711044207232,U,,1,0.75,0,0,0,0,0,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00079438708061436,U,,1,1,0.25,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0078384925257162,U,,1,1,1,0.75,0.25,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0045286492739355,U,,1,1,1,0.75,0.25,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0046481243001741,U,,1,1,1,1,0.75,0.75,0.25,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0033469750278101,U,,1,1,1,1,0.75,0.75,0.75,0.25,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0081432906548932,U,,1,1,1,1,1,0.75,0.75,0.75,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0048172359145107,U,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0051815743341405,U,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0032278032269415,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.013350004950202,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0054497205321942,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0071640436211709,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0046796763810231,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00032614282545148,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0054480329046808,U,,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00042143688435819,U,,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.032806110254821,U,,0,0,0,0,0.25,0.25,0.75,0.75,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0030483617116029,U,,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.025808007718283,U,,1,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0015988252997884,U,,1,0.75,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.015402098106822,U,,0,1,0.25,0,0,0.25,0.25,0.75,0.75,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.016599788378673,U,,1,0.75,0.75,0.75,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.015434474842324,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0033366682084403,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00069280861489296,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0030042520362282,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.012441822395605,D,,0,0,0.75,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0074191130945486,D,,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0050485882352942,D,,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0028111218376377,D,,1,0.75,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0044366844359933,D,,0,0.75,0.25,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0026924376250717,D,,0,0,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0057250998701638,D,,0,0,0,0,0,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00898843458599,D,,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00085020741807386,D,,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0014656980078301,D,,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00071022727272727,U,,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,0.0018005444207533,U,,1,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0037837581301593,U,,1,1,0.25,0.25,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00014137916085019,U,,1,1,1,0.25,0.25,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0024027597119238,U,,0,1,1,0.25,0.25,0.25,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0023140033057852,U,,0,1,1,1,0.25,0.25,0.25,0,0,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0092348750965971,U,,1,1,1,1,1,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0065826788048552,U,,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0,U,,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00064938868158237,U,,0,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.001670698046997,U,,0,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0018129802530464,U,,1,0,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0020417178654293,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0080578622717747,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0049154496320944,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0091428571428571,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.017259387542469,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0082383323800514,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0097168848759972,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0032806962418493,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.019178420574263,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0041768724089624,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0070050809969308,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0057540994151705,U,,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0025482194220115,U,,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0017231723239411,U,,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0035264055507703,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0031283689736447,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0063226455443397,U,,0,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0030954217540843,U,,0,0,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.012247671812948,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.020023858632059,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.017542394478146,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0027912524163744,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.011648987462584,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0024413069616406,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0079536649629765,D,,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0048104396166893,D,,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.013912190091,D,,0,0,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0061828904128483,D,,0,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0023919700110497,D,,1,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.011519788887954,D,,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0055356898599444,D,,0,0,0,0,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0,D,,0,0,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.011718913248974,D,,1,0.75,0.25,0.25,0.25,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0069085139045559,D,,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0046014589153657,D,,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00036812817685184,D,,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.01038393605428,D,,0,0.25,1,0.75,0.75,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0047093411950088,D,,0,0,0.25,0.75,0.25,0.25,0.25,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0039015074124543,D,,0,0,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0040103986424565,D,,1,0.25,0,0.75,0.75,0.75,0.75,0.75,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0016471751611856,D,,1,1,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0074245177064852,D,,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.011760224880528,D,,0,0,0,0,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0026912857896026,U,,0,0,0,0,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0023612168974573,U,,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0075295089517748,U,,1,0.75,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0019622374315922,U,,1,1,0.25,0,0,0,0,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0036393854842083,U,,1,1,0.75,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0071690360750595,U,,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00020691939259978,U,,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0029790025619357,U,,0,1,1,1,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0058513915785028,U,,1,1,1,1,1,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.011552108026218,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0014682490121772,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0047243212767709,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.012768544791244,U,,0,0.25,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0098542393758982,U,,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0080447447646693,U,,0,0,0.25,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0066231019988744,U,,1,0.25,0,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0,U,,1,1,0.25,0.75,0.75,0.75,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,4.090641601957e-05,U,,1,1,0.75,0.25,0.75,0.75,0.75,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.013648768200082,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00076593509373115,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0029452306589879,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0050175623170556,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.011716331913718,U,,0,0,0.25,1,1,0.75,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0060702951214499,U,,0,0,0,0,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0050826524773742,U,,0,0,0,0.25,0.25,1,0.75,0.75,0.75,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0033441522255507,U,,1,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.001759402664766,U,,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0037710897812893,U,,1,0.75,0.25,0,0.25,0.25,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.018335470884336,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00016046317033425,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-8.0267828929686e-05,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00020048920151086,U,,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.008823293841615,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00095418108193909,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0034157192122606,D,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.012593597009838,D,,0,0,0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0,D,,0,0,0,0,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0046415884505668,D,,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0025952502922287,D,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
