TCFG,unit_per_change,trend,dummy,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27
tcfg,0.0055661468816182,D,,1,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0
tcfg,-0.0038148880657004,D,,1,0.25,0,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0
tcfg,-0.016869797053713,D,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0
tcfg,0.0021894268700709,D,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0
tcfg,-0.02273588755599,D,,0,0,0,0,0,0,0,0,0,0.75,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0
tcfg,-0.0013517519723914,D,,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0
tcfg,-0.0021083815262603,U,,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,1,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0
tcfg,0.022928265421502,U,,1,0.75,0,0,0,0,0,0.25,0.25,0.75,0.75,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0
tcfg,0.00058652335183062,U,,1,1,0.75,0,0,0,0,0,0.25,0.25,0.75,0.75,1,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,-0.012360166708116,U,,0,1,0.25,0.25,0,0,0,0,0,0,0.75,0.75,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.0080765957767214,U,,0,0.75,1,0.75,0.25,0,0,0,0,0.25,0.75,0.75,1,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.039009881723377,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.031065962592043,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25
tcfg,0.010680495836484,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25
tcfg,0.013570110725315,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,-0.011149205507799,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25
tcfg,0.018186087467312,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.018324614109951,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0055963599900482,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0055426373900926,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.010034176767513,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.021405947247267,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.013738999378188,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0087124619720882,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.010322021885119,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.019821030941466,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.022726760678008,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.01469304248122,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.0043134558367449,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75
tcfg,0.019756565626181,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0044323039379165,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0086019723038111,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.018954640289192,U,,0,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75
tcfg,0.011177206071584,U,,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0099864937889858,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.012180324021885,U,,0,0.25,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0036527244918065,U,,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0072107068216086,U,,1,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0056508497640303,U,,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0089385740605533,U,,0,1,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0077076897472113,U,,0,1,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0016018621452716,U,,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0090957917356941,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0039225226909199,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.034730394373463,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0036997540916474,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0053771937384122,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0064446052345869,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.029217048708998,U,,0,0,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.017673777853097,U,,0,0,0,0.25,0.75,0.75,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.025531613480126,U,,1,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0049597754028151,U,,1,0.25,0,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0045544010207736,U,,0,0.75,0,0,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0039076109667436,U,,0,0.75,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0069437418092909,U,,0,0,0.25,0.25,0,0.25,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0088240710933841,U,,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.012183199432392,U,,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0027671126901723,U,,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.013893802027502,U,,1,0.75,1,0.25,0.75,0.25,0.25,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.03477673622778,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0071219968407945,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0061900678900248,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.001170223292011,U,,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.034978003987309,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0047470804145244,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.007759438657302,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0066538073704373,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00078055655695829,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0098674121995515,U,,0,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0068514298903717,U,,0,0,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.027244422673119,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0027113466240397,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.003277083305244,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.013439183534324,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0048044924469189,D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.019778784347133,D,,0,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.013589869729966,D,,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0097808176898081,D,,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0030221209388539,D,,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0087821367161017,D,,1,0.25,0,0,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0093613090033528,D,,0,0.25,0,0,0,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0024451988621999,D,,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.019001102941442,D,,0,0,0,0,0,0,0,0,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0093557651014051,D,,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0021429595575392,D,,0,0,0,0,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0086859945928165,D,,1,0.25,0,0,0,0,0,0,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0022324108122621,D,,1,1,0.25,0,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00082363450242494,D,,1,1,0.25,0.25,0,0,0,0,0,0.25,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0040586225069817,D,,0,0.75,1,0.25,0.25,0,0,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0034555147224457,D,,0,1,1,0.25,0.25,0.25,0,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.015252676699239,D,,1,1,1,1,0.75,0.75,0.75,0,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0093275276259964,D,,1,1,1,1,0.75,0.25,0.25,0.25,0,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0010420100065389,D,,0,1,1,1,1,0.75,0.25,0.25,0.25,0,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.01078104616458,D,,0,0,0,0,0.75,0.25,0.25,0.25,0.25,0,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.029989894791103,U,,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,0.010015195634498,U,,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00088229921319069,U,,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0070834911592428,U,,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,0.010188732700269,U,,1,1,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,0.016975741766172,U,,1,1,0.75,0.75,0,0,0,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0055891658926835,U,,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0087209398508516,U,,1,1,1,1,1,0.75,0.75,0.75,0.75,0.25,0,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.014359640556583,U,,1,1,1,1,1,1,1,1,1,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0036030562414266,U,,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.01049717397656,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0063483265888158,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0069354749103943,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.00069413744010293,D,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.013392433867029,D,,0,0.25,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.011374898108085,D,,0,0,0,0.75,0.75,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.013274439709831,D,,0,0,0,0,0.25,0.75,0.75,1,1,0.75,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0081125307282995,D,,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,0.0032790125756869,D,,0,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.01472580426128,D,,0,0,0,0,0,0,0,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,-0.0018847298578152,D,,0,0,0,0,0,0,0,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,0.011367420987866,D,,1,0,0,0,0,0,0,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,-0.00085877711092358,D,,1,0.75,0,0,0,0,0,0.25,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1
tcfg,-0.007811026802023,D,,0,1,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1
tcfg,-0.019624912551326,D,,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,0.0011142602384326,D,,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,-0.0010746027889413,D,,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,-0.036095760473704,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,0.00043844989701042,U,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.0057969363094272,U,,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.011111142932594,U,,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,-0.0041527001595914,U,,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.019374839610097,U,,1,1,0.75,0.75,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,-0.011693418333078,U,,1,1,1,0.75,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,-0.014311349721152,U,,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,-0.0017826958290657,U,,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.027601890403368,U,,1,0.75,0.75,1,0.75,0.75,0.25,0.25,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.006758583596684,U,,1,1,1,1,1,1,0.75,0.75,0.75,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.01014661491522,U,,1,1,1,1,1,1,1,0.75,0.75,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.0019556991418649,U,,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.013644656033036,U,,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,0.0054591365777451,U,,1,1,1,1,1,1,1,1,1,0.25,0.25,0.25,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1
tcfg,-0.016455887314003,U,,0,1,1,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,-0.0041402815962126,U,,0,0,0.75,1,1,1,1,1,1,0.75,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,0.010839776922322,U,,1,0,0.75,1,1,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,0.0025917048381306,U,,1,0.75,0.75,0.75,1,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1
tcfg,-0.0096843368594626,U,,0,0.75,0,0.25,0.75,1,1,1,1,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1
tcfg,-0.018990652441807,U,,0,0,0,0,0,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,-0.0056493770539475,U,,0,0,0,0,0,0,0.25,0.25,0.75,0.25,0.25,0,0,0,0,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,0.012972410297662,U,,1,0,0,0,0,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,0.011561978795009,U,,1,0.75,0,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1
tcfg,0.0015328097739277,U,,1,1,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.017723202645253,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.010545259170996,U,,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.007661042448829,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.0044851627948209,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,-0.012015818375809,U,,0,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.0094796680879671,U,,0,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.0065517164064832,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,0.0080277769283428,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,-0.0021703651108351,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.007531775476018,U,,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.0079215022301517,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1
tcfg,0.007983166325687,U,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tcfg,-0.010237978535682,U,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
tcfg,-0.0081614829864224,U,,0,0,0.75,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1
